Verbindung;from;to;connection;weight;source
Mathilda Huss;Wilhelm Wilderink;Gasthof Adlon Correctiv;4;https://correctiv.org/aktuelles/neue-rechte/2024/01/10/geheimplan-remigration-vertreibung-afd-rechtsextreme-november-treffen/
Hans-Georg Maaßen;David Bendels;Deutschland Kurier Frühlingsfest Gasthof Adlon;1;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1997.324-1997.341
Hans-Georg Maaßen;Stefan Keuter;Deutschland Kurier Frühlingsfest Gasthof Adlon;1;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1997.324-1997.341
Hans-Georg Maaßen;Martin Reichardt;Deutschland Kurier Frühlingsfest Gasthof Adlon;1;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1997.324-1997.341
Hans-Georg Maaßen;Karsten Hilse;Deutschland Kurier Frühlingsfest Gasthof Adlon;1;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1997.324-1997.341
Hans-Georg Maaßen;Tim Krause;Deutschland Kurier Frühlingsfest Gasthof Adlon;1;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1997.221-1997.231
Hans-Georg Maaßen;Petr Bystron;Deutschland Kurier Frühlingsfest Gasthof Adlon;1;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1997.221-1997.231
Hans-Georg Maaßen;Klaus Pede;Werteunion;3;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-2001.77-2001.145
Hans-Georg Maaßen;Maximilian Krah;Deutschland Kurier Frühlingsfest Gasthof Adlon;2;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2#selection-1797.66-1797.81
Hans-Georg Maaßen;Mathilda Huss;Deutschland Kurier Frühlingsfest Gasthof Adlon;2;https://archive.is/20240219002848/https://www.zeit.de/politik/deutschland/2024-01/hans-georg-maassen-afd-treffen-werteunion-maximilian-krah/seite-2
Hans-Georg Maaßen;Simone Baum;Werteunion;3;https://www.fr.de/politik/werteunion-attackiert-medien-afd-geheimplaene-hans-georg-maassen-92781254.html
Jeremy Fragrance;David Bendels;Annual Gala des New York Young Republican Club;1;https://assets.steadyhq.com/production/post/9bb42fbc-54e0-496f-afd3-b30a5b83f719/uploads/images/fsmndg57jf/fragrance.jpg?auto=compress&w=800&fit=max&dpr=2&fm=webp
